" Date","W1 Open","W1 Low","W1 High","W1 Close","W1 SMA (50D)","W1 SMA (200D)"
10-15-2007,"856.00 ","827.50 ","863.00 ","833.50 ","802.60 ","582.05 "
10-16-2007,"832.00 ","810.00 ","836.00 ","828.50 ","805.91 ","583.93 "
10-17-2007,"830.75 ","818.00 ","837.50 ","820.50 ","808.75 ","585.78 "
10-18-2007,"824.00 ","818.50 ","832.00 ","825.50 ","811.78 ","587.63 "
10-19-2007,"827.00 ","824.25 ","855.50 ","855.50 ","815.55 ","589.51 "
10-22-2007,"855.25 ","837.25 ","874.25 ","871.00 ","819.64 ","591.69 "
10-23-2007,"873.25 ","841.00 ","878.00 ","841.00 ","822.62 ","593.57 "
10-24-2007,"838.00 ","811.00 ","840.50 ","811.00 ","825.26 ","595.24 "
10-25-2007,"804.25 ","790.25 ","814.75 ","802.00 ","827.85 ","596.90 "
10-26-2007,"799.75 ","795.00 ","810.00 ","800.00 ","830.40 ","598.56 "
10-29-2007,"800.00 ","798.50 ","830.00 ","828.50 ","833.48 ","600.38 "
10-30-2007,"828.50 ","808.75 ","829.00 ","814.00 ","835.92 ","602.05 "
10-31-2007,"812.75 ","804.00 ","824.00 ","808.00 ","837.72 ","603.76 "
11-01-2007,"811.00 ","778.00 ","825.00 ","778.25 ","838.83 ","605.31 "
11-02-2007,"778.50 ","774.00 ","786.50 ","778.50 ","839.88 ","606.88 "
11-05-2007,"778.00 ","770.50 ","792.50 ","785.00 ","841.14 ","608.52 "
11-06-2007,"787.25 ","786.25 ","804.00 ","797.00 ","842.67 ","610.21 "
11-07-2007,"799.00 ","786.00 ","811.00 ","787.75 ","843.59 ","611.81 "
11-08-2007,"787.25 ","760.00 ","791.50 ","762.00 ","843.42 ","613.32 "
11-09-2007,"762.50 ","744.75 ","765.50 ","762.00 ","843.33 ","614.83 "
11-12-2007,"762.50 ","748.50 ","770.50 ","761.00 ","844.88 ","616.34 "
11-13-2007,"761.00 ","745.50 ","765.00 ","748.00 ","843.70 ","617.82 "
11-14-2007,"748.00 ","740.75 ","759.25 ","752.50 ","841.89 ","619.33 "
11-15-2007,"754.00 ","753.75 ","773.25 ","765.50 ","840.88 ","620.87 "
11-16-2007,"767.75 ","745.50 ","770.00 ","749.50 ","839.08 ","622.32 "
11-19-2007,"750.75 ","750.25 ","764.00 ","756.25 ","837.22 ","623.82 "
11-20-2007,"757.50 ","749.00 ","774.75 ","773.50 ","835.27 ","625.39 "
11-21-2007,"773.75 ","772.00 ","803.50 ","803.50 ","834.54 ","627.15 "
11-22-2007,"788.50 ","788.50 ","788.50 ","788.50 ","833.80 ","628.83 "
11-23-2007,"810.75 ","805.50 ","833.50 ","826.50 ","833.57 ","630.62 "
11-26-2007,"825.50 ","811.50 ","841.00 ","814.00 ","832.35 ","632.50 "
11-27-2007,"830.50 ","806.25 ","831.00 ","829.00 ","831.55 ","634.33 "
11-28-2007,"831.00 ","822.00 ","859.00 ","859.00 ","831.83 ","636.24 "
11-29-2007,"869.00 ","859.00 ","892.00 ","869.00 ","832.21 ","638.14 "
11-30-2007,"864.00 ","845.75 ","888.75 ","867.00 ","832.07 ","640.05 "
12-03-2007,"865.75 ","845.25 ","866.50 ","855.00 ","831.62 ","641.91 "
12-04-2007,"857.75 ","855.75 ","875.00 ","875.00 ","831.37 ","643.94 "
12-05-2007,"876.00 ","850.25 ","876.00 ","863.75 ","830.30 ","645.88 "
12-06-2007,"855.00 ","855.00 ","876.00 ","871.00 ","829.06 ","647.90 "
12-07-2007,"872.75 ","871.50 ","904.00 ","903.50 ","828.35 ","650.12 "
12-10-2007,"916.25 ","903.50 ","927.00 ","909.00 ","827.48 ","652.32 "
12-11-2007,"910.75 ","890.00 ","911.00 ","894.00 ","826.91 ","654.50 "
12-12-2007,"885.50 ","885.50 ","934.00 ","934.00 ","827.05 ","656.83 "
12-13-2007,"934.00 ","910.00 ","950.50 ","934.00 ","827.61 ","659.18 "
12-14-2007,"937.00 ","926.25 ","948.50 ","939.00 ","828.59 ","661.55 "
12-17-2007,"984.00 ","965.00 ","1,009.50 ","966.00 ","830.71 ","664.08 "
12-18-2007,"969.25 ","945.50 ","977.00 ","952.00 ","832.84 ","666.56 "
12-19-2007,"954.50 ","947.00 ","979.00 ","973.50 ","835.25 ","669.20 "
12-20-2007,"977.00 ","950.00 ","983.00 ","954.00 ","836.67 ","671.69 "
12-21-2007,"954.75 ","938.25 ","960.00 ","949.00 ","838.50 ","674.13 "
12-24-2007,"944.00 ","928.00 ","947.00 ","935.25 ","840.53 ","676.53 "
12-25-2007,"863.50 ","863.50 ","863.50 ","863.50 ","841.24 ","678.54 "
12-26-2007,"939.00 ","934.00 ","952.50 ","941.25 ","843.65 ","680.91 "
12-27-2007,"940.75 ","912.50 ","946.00 ","915.00 ","845.44 ","683.15 "
12-28-2007,"914.00 ","885.00 ","920.25 ","885.00 ","846.03 ","685.27 "
12-31-2007,"883.00 ","877.25 ","900.00 ","885.00 ","846.31 ","687.41 "
01-01-2008,"804.50 ","804.50 ","804.50 ","804.50 ","845.58 ","689.16 "
01-02-2008,"892.50 ","888.25 ","915.00 ","915.00 ","847.66 ","691.45 "
01-03-2008,"920.00 ","919.00 ","945.00 ","945.00 ","850.52 ","693.87 "
01-04-2008,"947.00 ","916.25 ","958.00 ","931.50 ","853.15 ","696.34 "
01-07-2008,"926.75 ","901.50 ","934.00 ","903.00 ","854.64 ","698.72 "
01-08-2008,"903.75 ","895.50 ","930.00 ","907.50 ","856.51 ","701.16 "
01-09-2008,"912.25 ","888.00 ","916.50 ","889.50 ","858.14 ","703.45 "
01-10-2008,"887.00 ","878.50 ","907.00 ","882.50 ","860.23 ","705.64 "
01-11-2008,"890.00 ","885.00 ","912.50 ","909.25 ","862.84 ","708.15 "
01-14-2008,"912.50 ","902.75 ","939.25 ","917.00 ","865.48 ","710.50 "
01-15-2008,"914.00 ","901.00 ","944.00 ","932.00 ","868.18 ","712.87 "
01-16-2008,"927.50 ","902.00 ","934.00 ","926.50 ","870.96 ","715.22 "
01-17-2008,"928.50 ","927.25 ","956.50 ","940.50 ","874.52 ","717.63 "
01-18-2008,"940.25 ","923.50 ","967.50 ","962.50 ","878.53 ","720.05 "
01-21-2008,"879.50 ","879.50 ","879.50 ","879.50 ","880.90 ","722.07 "
01-22-2008,"949.75 ","932.50 ","986.50 ","934.00 ","884.63 ","724.36 "
01-23-2008,"935.00 ","904.00 ","951.75 ","905.00 ","887.67 ","726.51 "
01-24-2008,"914.75 ","902.00 ","929.50 ","909.00 ","890.54 ","728.57 "
01-25-2008,"912.00 ","903.25 ","938.50 ","933.00 ","894.22 ","730.73 "
01-28-2008,"939.75 ","933.00 ","963.00 ","963.00 ","898.35 ","733.07 "
01-29-2008,"974.50 ","939.25 ","993.00 ","944.00 ","901.76 ","735.38 "
01-30-2008,"948.25 ","920.00 ","950.50 ","922.50 ","904.14 ","737.46 "
01-31-2008,"923.00 ","909.00 ","942.25 ","929.50 ","906.96 ","739.57 "
02-01-2008,"934.00 ","933.00 ","957.25 ","943.00 ","909.29 ","741.78 "
02-04-2008,"948.50 ","948.00 ","973.00 ","973.00 ","912.47 ","744.22 "
02-05-2008,"977.75 ","972.25 ","1,003.00 ","1,003.00 ","915.95 ","746.79 "
02-06-2008,"1,017.50 ","1,016.00 ","1,033.00 ","1,033.00 ","919.43 ","749.56 "
02-07-2008,"1,060.00 ","1,034.00 ","1,063.00 ","1,063.00 ","923.31 ","752.47 "
02-08-2008,"1,079.00 ","1,079.00 ","1,093.00 ","1,093.00 ","927.83 ","755.52 "
02-11-2008,"1,153.00 ","1,040.00 ","1,153.00 ","1,048.00 ","931.69 ","758.36 "
02-12-2008,"1,048.00 ","989.00 ","1,064.25 ","1,007.00 ","934.33 ","761.04 "
02-13-2008,"1,005.25 ","980.00 ","1,014.75 ","991.50 ","936.88 ","763.65 "
02-14-2008,"1,009.50 ","1,002.75 ","1,045.00 ","1,032.00 ","940.11 ","766.44 "
02-15-2008,"1,039.25 ","1,011.00 ","1,050.50 ","1,027.50 ","942.59 ","769.16 "
02-18-2008,"934.50 ","934.50 ","934.50 ","934.50 ","943.10 ","771.39 "
02-19-2008,"1,026.75 ","1,018.00 ","1,060.25 ","1,036.00 ","945.93 ","774.06 "
02-20-2008,"1,042.00 ","1,008.25 ","1,042.00 ","1,020.00 ","947.65 ","776.68 "
02-21-2008,"1,020.75 ","1,007.75 ","1,032.50 ","1,029.50 ","949.57 ","779.40 "
02-22-2008,"1,034.25 ","1,015.00 ","1,052.00 ","1,049.50 ","951.77 ","782.29 "
02-25-2008,"1,051.00 ","1,051.00 ","1,109.50 ","1,109.50 ","954.64 ","785.44 "
02-26-2008,"1,199.50 ","1,106.50 ","1,199.50 ","1,199.50 ","959.60 ","789.08 "
02-27-2008,"1,248.00 ","1,065.25 ","1,334.50 ","1,280.00 ","965.73 ","793.10 "
02-28-2008,"1,229.00 ","1,160.00 ","1,260.75 ","1,169.00 ","970.02 ","796.49 "
02-29-2008,"1,155.00 ","1,071.00 ","1,167.00 ","1,073.00 ","972.50 ","799.35 "
03-03-2008,"1,078.00 ","1,078.00 ","1,247.00 ","1,093.00 ","975.66 ","802.49 "
03-04-2008,"1,088.25 ","1,044.25 ","1,116.25 ","1,077.50 ","979.94 ","805.42 "
03-05-2008,"1,073.25 ","1,073.25 ","1,126.75 ","1,096.00 ","983.03 ","808.35 "
03-06-2008,"1,119.00 ","1,086.50 ","1,124.75 ","1,114.00 ","987.01 ","811.34 "
03-07-2008,"1,106.25 ","1,084.75 ","1,110.25 ","1,092.50 ","991.16 ","814.20 "
03-10-2008,"1,079.50 ","1,074.00 ","1,140.00 ","1,140.00 ","996.26 ","817.29 "
03-11-2008,"1,146.00 ","1,146.00 ","1,298.00 ","1,240.00 ","1,004.98 ","820.86 "
03-12-2008,"1,200.00 ","1,191.00 ","1,293.00 ","1,270.00 ","1,012.08 ","824.61 "
03-13-2008,"1,008.50 ","1,008.50 ","1,008.50 ","1,008.50 ","1,013.35 ","827.03 "
03-14-2008,"1,218.00 ","1,160.00 ","1,240.00 ","1,160.00 ","1,017.91 ","830.19 "
03-17-2008,"1,184.25 ","1,131.50 ","1,222.00 ","1,131.50 ","1,022.49 ","833.07 "
03-18-2008,"1,130.00 ","1,119.75 ","1,170.00 ","1,164.00 ","1,027.62 ","836.06 "
03-19-2008,"1,164.50 ","1,074.00 ","1,170.00 ","1,074.00 ","1,031.31 ","838.49 "
03-20-2008,"1,077.75 ","976.00 ","1,094.00 ","987.50 ","1,033.40 ","840.39 "
03-21-2008,"786.50 ","786.50 ","786.50 ","786.50 ","1,030.95 ","841.29 "
03-24-2008,"987.50 ","987.50 ","1,062.25 ","1,020.00 ","1,033.01 ","843.39 "
03-25-2008,"1,026.75 ","1,015.00 ","1,118.75 ","1,067.50 ","1,035.72 ","845.82 "
03-26-2008,"1,084.00 ","1,030.00 ","1,091.25 ","1,033.00 ","1,037.85 ","847.96 "
03-27-2008,"1,039.00 ","1,000.00 ","1,052.00 ","1,014.00 ","1,039.32 ","850.00 "
03-28-2008,"1,012.50 ","967.75 ","1,022.00 ","989.00 ","1,039.85 ","851.98 "
03-31-2008,"998.00 ","929.00 ","1,015.00 ","929.00 ","1,040.84 ","853.68 "
04-01-2008,"929.00 ","890.00 ","932.75 ","895.00 ","1,040.06 ","855.11 "
04-02-2008,"900.25 ","898.00 ","940.00 ","936.50 ","1,040.69 ","856.76 "
04-03-2008,"941.00 ","928.25 ","955.00 ","937.00 ","1,041.25 ","858.40 "
04-04-2008,"940.25 ","929.00 ","985.50 ","974.25 ","1,042.08 ","860.37 "
04-07-2008,"974.25 ","914.25 ","980.50 ","921.25 ","1,041.24 ","862.13 "
04-08-2008,"923.50 ","910.00 ","944.25 ","934.00 ","1,041.04 ","863.94 "
04-09-2008,"939.00 ","895.00 ","961.00 ","934.00 ","1,041.27 ","865.99 "
04-10-2008,"937.75 ","918.75 ","952.00 ","923.00 ","1,041.14 ","867.64 "
04-11-2008,"925.00 ","885.00 ","935.50 ","896.50 ","1,040.21 ","869.13 "
04-14-2008,"898.00 ","878.00 ","915.00 ","896.00 ","1,038.67 ","870.66 "
04-15-2008,"897.00 ","893.50 ","927.75 ","895.75 ","1,036.53 ","872.18 "
04-16-2008,"896.25 ","892.50 ","925.50 ","924.50 ","1,034.36 ","873.75 "
04-17-2008,"924.00 ","900.00 ","945.25 ","913.00 ","1,031.36 ","875.26 "
04-18-2008,"913.25 ","862.00 ","918.75 ","870.00 ","1,026.89 ","876.54 "
04-21-2008,"872.50 ","827.25 ","872.50 ","845.75 ","1,022.85 ","877.76 "
04-22-2008,"850.00 ","831.00 ","860.75 ","851.75 ","1,019.75 ","879.01 "
04-23-2008,"852.25 ","808.50 ","853.00 ","817.75 ","1,016.27 ","879.98 "
04-24-2008,"839.00 ","801.50 ","839.00 ","809.25 ","1,011.82 ","880.93 "
04-25-2008,"810.00 ","799.00 ","822.00 ","800.50 ","1,007.27 ","881.85 "
04-28-2008,"805.50 ","800.00 ","827.00 ","826.00 ","1,005.11 ","882.88 "
04-29-2008,"825.00 ","787.25 ","830.75 ","794.00 ","1,000.26 ","883.64 "
04-30-2008,"829.50 ","784.25 ","829.50 ","787.25 ","995.61 ","884.40 "
05-01-2008,"792.25 ","764.50 ","794.75 ","776.50 ","990.55 ","885.03 "
05-02-2008,"778.50 ","778.50 ","798.25 ","796.00 ","985.48 ","885.74 "
05-05-2008,"804.25 ","786.00 ","819.50 ","792.50 ","979.14 ","886.52 "
05-06-2008,"797.25 ","788.50 ","824.25 ","806.00 ","971.27 ","887.40 "
05-07-2008,"792.25 ","792.25 ","810.25 ","795.00 ","961.57 ","888.19 "
05-08-2008,"810.25 ","793.00 ","825.00 ","809.00 ","954.37 ","889.03 "
05-09-2008,"787.75 ","780.00 ","793.00 ","791.50 ","948.74 ","889.74 "
05-12-2008,"789.75 ","787.75 ","796.00 ","793.50 ","942.75 ","890.38 "
05-13-2008,"790.00 ","784.00 ","795.50 ","785.50 ","936.91 ","891.00 "
05-14-2008,"761.00 ","761.00 ","761.00 ","761.00 ","930.21 ","891.41 "
05-15-2008,"764.75 ","748.25 ","776.00 ","771.50 ","923.36 ","891.90 "
05-16-2008,"770.50 ","765.75 ","784.00 ","775.50 ","917.02 ","892.44 "
05-19-2008,"776.50 ","771.25 ","807.25 ","791.00 ","910.04 ","893.07 "
05-20-2008,"796.00 ","782.00 ","809.50 ","784.00 ","900.92 ","893.52 "
05-21-2008,"782.00 ","775.00 ","794.50 ","778.00 ","891.08 ","894.02 "
05-22-2008,"778.00 ","742.00 ","788.00 ","745.00 ","885.81 ","894.38 "
05-23-2008,"746.75 ","740.00 ","759.50 ","752.50 ","877.66 ","894.78 "
05-26-2008,"562.50 ","562.50 ","562.50 ","562.50 ","866.28 ","894.22 "
05-27-2008,"754.25 ","752.00 ","768.00 ","759.00 ","858.18 ","894.56 "
05-28-2008,"756.75 ","743.00 ","766.50 ","759.00 ","851.88 ","894.76 "
05-29-2008,"759.75 ","730.75 ","762.50 ","743.50 ","847.00 ","894.87 "
05-30-2008,"743.50 ","739.75 ","765.00 ","761.50 ","846.50 ","895.04 "
06-02-2008,"759.50 ","759.50 ","798.25 ","782.50 ","841.75 ","895.35 "
06-03-2008,"780.00 ","745.75 ","782.50 ","750.50 ","835.41 ","895.50 "
06-04-2008,"752.00 ","747.00 ","765.00 ","753.00 ","829.81 ","895.55 "
06-05-2008,"755.50 ","753.50 ","787.00 ","785.50 ","825.24 ","895.63 "
06-06-2008,"785.00 ","783.25 ","829.75 ","811.00 ","821.68 ","895.85 "
06-09-2008,"822.00 ","786.50 ","838.00 ","788.50 ","818.87 ","896.37 "
06-10-2008,"794.00 ","786.50 ","812.50 ","809.00 ","817.15 ","896.38 "
06-11-2008,"810.25 ","804.50 ","869.00 ","869.00 ","815.80 ","896.51 "
06-12-2008,"883.00 ","837.00 ","883.00 ","851.00 ","814.08 ","896.69 "
06-13-2008,"851.00 ","838.00 ","893.00 ","882.00 ","812.24 ","896.90 "
06-16-2008,"883.00 ","874.25 ","913.75 ","876.50 ","811.34 ","897.04 "
06-17-2008,"873.50 ","869.00 ","902.00 ","898.25 ","810.63 ","897.17 "
06-18-2008,"898.00 ","885.00 ","913.50 ","904.00 ","810.02 ","897.49 "
06-19-2008,"904.00 ","875.00 ","910.00 ","881.00 ","809.18 ","897.77 "
06-20-2008,"881.00 ","863.25 ","893.75 ","866.50 ","808.59 ","897.91 "
06-23-2008,"861.50 ","842.25 ","873.50 ","866.25 ","807.99 ","897.87 "
06-24-2008,"866.00 ","859.75 ","883.25 ","870.00 ","807.48 ","897.88 "
06-25-2008,"869.25 ","866.50 ","912.00 ","901.75 ","807.02 ","898.16 "
06-26-2008,"898.50 ","898.50 ","952.75 ","924.00 ","807.24 ","898.53 "
06-27-2008,"924.00 ","890.00 ","940.00 ","895.50 ","807.75 ","898.64 "
06-30-2008,"886.50 ","839.00 ","903.25 ","843.50 ","807.71 ","898.47 "
07-01-2008,"843.00 ","839.00 ","860.25 ","849.75 ","807.66 ","898.28 "
07-02-2008,"849.75 ","840.00 ","868.50 ","865.25 ","808.62 ","898.02 "
07-03-2008,"868.50 ","855.25 ","877.50 ","872.75 ","809.88 ","897.72 "
07-04-2008,"622.50 ","622.50 ","622.50 ","622.50 ","806.33 ","896.13 "
07-07-2008,"865.00 ","813.25 ","865.00 ","822.00 ","806.25 ","895.48 "
07-08-2008,"822.50 ","801.00 ","832.00 ","823.25 ","806.83 ","894.99 "
07-09-2008,"829.00 ","811.00 ","829.00 ","814.00 ","807.37 ","894.42 "
07-10-2008,"818.75 ","803.25 ","818.75 ","806.50 ","807.97 ","893.92 "
07-11-2008,"809.50 ","801.00 ","832.25 ","819.00 ","808.42 ","893.57 "
07-14-2008,"812.25 ","804.00 ","814.00 ","810.00 ","808.77 ","893.32 "
07-15-2008,"818.00 ","805.00 ","828.50 ","811.00 ","808.88 ","893.14 "
07-16-2008,"809.50 ","796.50 ","839.00 ","834.00 ","809.65 ","893.05 "
07-17-2008,"833.00 ","807.00 ","842.00 ","809.50 ","809.66 ","892.68 "
07-18-2008,"808.25 ","798.25 ","822.00 ","804.00 ","809.91 ","892.41 "
07-21-2008,"797.75 ","786.25 ","803.00 ","791.00 ","809.87 ","892.20 "
07-22-2008,"792.25 ","787.00 ","802.50 ","796.75 ","810.09 ","892.04 "
07-23-2008,"796.75 ","775.00 ","801.00 ","783.25 ","810.53 ","891.86 "
07-24-2008,"781.00 ","777.50 ","795.00 ","787.75 ","810.86 ","891.67 "
07-25-2008,"790.00 ","781.75 ","822.75 ","811.00 ","811.57 ","891.45 "
07-28-2008,"814.25 ","795.00 ","832.00 ","797.75 ","811.71 ","891.08 "
07-29-2008,"798.50 ","777.75 ","801.25 ","792.00 ","811.87 ","890.84 "
07-30-2008,"794.50 ","782.25 ","799.00 ","787.75 ","812.06 ","890.72 "
07-31-2008,"788.50 ","782.00 ","798.50 ","783.75 ","812.84 ","890.63 "
08-01-2008,"784.50 ","782.00 ","810.25 ","794.00 ","813.66 ","890.60 "
08-04-2008,"794.00 ","752.00 ","798.25 ","758.75 ","817.59 ","890.25 "
08-05-2008,"758.00 ","746.00 ","806.75 ","780.00 ","818.01 ","890.08 "
08-06-2008,"780.00 ","751.00 ","790.00 ","765.75 ","818.14 ","889.87 "
08-07-2008,"765.50 ","764.75 ","825.75 ","822.25 ","819.72 ","890.09 "
08-08-2008,"823.00 ","762.50 ","823.50 ","765.25 ","819.79 ","890.02 "
08-11-2008,"763.00 ","761.75 ","814.00 ","793.75 ","820.02 ","890.07 "
08-12-2008,"795.50 ","776.25 ","800.00 ","790.25 ","820.82 ","890.03 "
08-13-2008,"790.00 ","790.00 ","850.25 ","850.25 ","822.76 ","890.34 "
08-14-2008,"851.00 ","834.75 ","888.00 ","864.50 ","824.34 ","890.86 "
08-15-2008,"862.50 ","815.50 ","863.75 ","824.25 ","824.61 ","891.17 "
08-18-2008,"823.00 ","823.00 ","875.00 ","859.75 ","826.03 ","891.66 "
08-19-2008,"858.50 ","841.00 ","873.25 ","845.25 ","826.75 ","892.15 "
08-20-2008,"843.00 ","842.50 ","877.75 ","874.75 ","826.87 ","892.76 "
08-21-2008,"873.75 ","870.00 ","932.25 ","897.25 ","827.79 ","893.42 "
08-22-2008,"893.00 ","863.00 ","894.75 ","865.50 ","827.47 ","894.00 "
08-25-2008,"875.00 ","839.00 ","885.00 ","840.25 ","826.74 ","894.42 "
08-26-2008,"840.00 ","810.50 ","844.75 ","830.50 ","825.38 ","894.70 "
08-27-2008,"831.25 ","797.25 ","839.50 ","802.75 ","823.36 ","894.70 "
08-28-2008,"804.25 ","779.25 ","807.75 ","789.00 ","821.52 ","894.70 "
08-29-2008,"789.00 ","778.00 ","791.50 ","779.25 ","819.77 ","894.47 "
09-01-2008,"542.50 ","542.50 ","542.50 ","542.50 ","813.30 ","893.11 "
09-02-2008,"770.00 ","734.25 ","770.00 ","744.25 ","810.78 ","892.68 "
09-03-2008,"744.00 ","739.75 ","757.25 ","752.25 ","807.79 ","892.15 "
09-04-2008,"758.75 ","751.25 ","763.75 ","755.25 ","804.42 ","891.58 "
09-05-2008,"744.50 ","721.75 ","744.50 ","729.75 ","801.11 ","890.89 "
09-08-2008,"738.00 ","720.50 ","740.75 ","722.75 ","798.69 ","890.23 "
09-09-2008,"720.75 ","700.00 ","721.00 ","711.50 ","795.92 ","889.42 "
09-10-2008,"701.00 ","698.00 ","711.00 ","706.75 ","792.75 ","888.63 "
09-11-2008,"699.50 ","699.50 ","714.75 ","707.25 ","789.45 ","887.81 "
09-12-2008,"715.75 ","699.00 ","725.00 ","703.75 ","791.07 ","886.81 "
09-15-2008,"728.00 ","702.00 ","740.00 ","727.00 ","789.17 ","885.90 "
09-16-2008,"725.00 ","686.00 ","732.00 ","690.00 ","786.50 ","884.88 "
09-17-2008,"693.25 ","686.00 ","730.00 ","725.75 ","784.74 ","883.84 "
09-18-2008,"728.00 ","688.75 ","736.25 ","692.75 ","782.47 ","882.64 "
09-19-2008,"699.00 ","690.75 ","722.50 ","718.00 ","780.45 ","881.53 "
09-22-2008,"721.75 ","715.00 ","757.75 ","737.75 ","779.00 ","880.39 "
09-23-2008,"738.00 ","725.75 ","755.00 ","750.50 ","777.79 ","879.38 "
09-24-2008,"750.25 ","723.25 ","760.00 ","730.25 ","775.72 ","878.17 "
09-25-2008,"731.00 ","720.00 ","741.00 ","736.25 ","774.25 ","877.08 "
09-26-2008,"731.00 ","714.75 ","735.50 ","716.00 ","772.49 ","875.91 "
09-29-2008,"711.00 ","666.00 ","715.75 ","668.00 ","770.03 ","874.58 "
09-30-2008,"668.00 ","662.50 ","689.50 ","680.00 ","767.70 ","873.66 "
10-01-2008,"683.25 ","666.00 ","690.25 ","669.75 ","765.42 ","872.30 "
10-02-2008,"669.75 ","630.00 ","677.75 ","636.00 ","762.39 ","870.91 "
10-03-2008,"636.75 ","631.25 ","654.25 ","640.25 ","758.98 ","869.68 "
10-06-2008,"631.75 ","588.00 ","633.25 ","595.25 ","754.92 ","868.23 "
10-07-2008,"598.50 ","594.00 ","616.00 ","603.25 ","751.15 ","867.23 "
10-08-2008,"604.25 ","586.25 ","619.50 ","608.00 ","747.55 ","865.69 "
10-09-2008,"609.75 ","600.00 ","621.50 ","604.75 ","743.98 ","863.99 "
10-10-2008,"586.25 ","557.75 ","591.75 ","563.50 ","739.37 ","862.15 "
10-13-2008,"571.00 ","565.25 ","595.00 ","588.50 ","735.96 ","860.58 "
10-14-2008,"597.00 ","570.00 ","609.50 ","573.00 ","731.82 ","858.91 "
10-15-2008,"573.25 ","554.00 ","579.75 ","555.75 ","727.62 ","857.24 "
10-16-2008,"554.75 ","543.00 ","561.50 ","555.25 ","722.28 ","855.60 "
10-17-2008,"564.75 ","555.00 ","571.25 ","566.25 ","718.30 ","853.89 "
10-20-2008,"565.00 ","554.00 ","579.00 ","563.50 ","713.70 ","852.12 "
10-21-2008,"564.50 ","546.00 ","571.50 ","549.00 ","708.87 ","850.20 "
10-22-2008,"552.50 ","515.00 ","553.50 ","517.75 ","702.22 ","848.16 "
10-23-2008,"520.75 ","518.75 ","538.00 ","523.00 ","695.39 ","846.07 "
10-24-2008,"534.00 ","496.50 ","539.50 ","516.25 ","689.23 ","843.84 "
10-27-2008,"525.50 ","502.50 ","532.00 ","529.50 ","682.63 ","842.09 "
10-28-2008,"528.75 ","511.25 ","549.50 ","514.00 ","676.00 ","839.99 "
10-29-2008,"527.75 ","517.00 ","574.00 ","561.25 ","669.73 ","838.27 "
10-30-2008,"560.50 ","530.50 ","578.50 ","538.00 ","662.54 ","836.42 "
10-31-2008,"540.00 ","524.00 ","545.00 ","536.25 ","655.96 ","834.43 "
11-03-2008,"538.75 ","532.75 ","576.00 ","562.00 ","650.39 ","832.43 "
11-04-2008,"552.75 ","547.50 ","587.75 ","572.50 ","645.24 ","830.57 "
11-05-2008,"571.75 ","533.25 ","580.25 ","537.25 ","639.92 ","828.64 "
11-06-2008,"537.50 ","513.50 ","539.50 ","522.50 ","634.60 ","826.61 "
11-07-2008,"520.00 ","515.00 ","529.50 ","521.00 ","629.43 ","824.50 "
11-10-2008,"528.25 ","505.25 ","536.25 ","520.00 ","628.98 ","822.24 "
11-11-2008,"519.25 ","505.25 ","526.00 ","523.25 ","624.56 ","819.84 "
11-12-2008,"522.00 ","507.00 ","555.00 ","533.00 ","620.17 ","817.34 "
11-13-2008,"535.00 ","521.25 ","568.50 ","538.25 ","615.84 ","814.71 "
11-14-2008,"550.00 ","529.00 ","559.75 ","554.25 ","612.33 ","812.02 "
11-17-2008,"551.50 ","525.50 ","567.00 ","533.75 ","608.54 ","809.45 "
11-18-2008,"535.00 ","526.75 ","548.50 ","529.75 ","604.91 ","807.06 "
11-19-2008,"530.25 ","525.25 ","540.50 ","527.00 ","601.32 ","804.74 "
11-20-2008,"521.00 ","500.50 ","524.75 ","511.75 ","597.40 ","802.14 "
11-21-2008,"507.00 ","496.00 ","514.00 ","499.00 ","593.31 ","799.50 "
11-24-2008,"502.25 ","501.25 ","559.00 ","537.50 ","589.52 ","797.51 "
11-25-2008,"537.75 ","528.50 ","542.50 ","534.00 ","586.40 ","795.00 "
11-26-2008,"537.25 ","525.50 ","546.50 ","535.50 ","582.60 ","792.58 "
11-27-2008,"423.50 ","423.50 ","423.50 ","423.50 ","577.21 ","789.55 "
11-28-2008,"545.25 ","531.50 ","546.25 ","542.50 ","573.70 ","787.01 "
12-01-2008,"541.75 ","503.50 ","543.00 ","509.75 ","569.14 ","784.01 "
12-02-2008,"508.00 ","504.50 ","519.75 ","509.75 ","564.33 ","780.57 "
12-03-2008,"511.00 ","500.00 ","514.25 ","500.75 ","559.74 ","776.67 "
12-04-2008,"498.25 ","467.00 ","500.00 ","467.75 ","554.37 ","773.16 "
12-05-2008,"468.25 ","455.00 ","468.25 ","457.75 ","549.20 ","770.09 "
12-08-2008,"474.75 ","467.00 ","481.50 ","473.00 ","545.30 ","766.99 "
12-09-2008,"475.25 ","472.00 ","478.50 ","472.25 ","541.14 ","763.96 "
12-10-2008,"471.75 ","471.75 ","492.50 ","492.50 ","537.60 ","760.94 "
12-11-2008,"490.00 ","490.00 ","498.75 ","491.25 ","534.71 ","757.83 "
12-12-2008,"492.00 ","476.00 ","508.00 ","506.75 ","532.03 ","754.90 "
12-15-2008,"516.50 ","516.00 ","535.00 ","520.00 ","530.53 ","751.80 "
12-16-2008,"519.25 ","515.00 ","552.00 ","544.00 ","529.35 ","748.32 "
12-17-2008,"552.75 ","540.50 ","561.00 ","557.50 ","528.34 ","744.76 "
12-18-2008,"556.50 ","553.50 ","575.50 ","571.50 ","527.67 ","742.57 "
